gen,best_fitness,avg_fitness,min_fitness,best_energy,avg_energy,min_energy,best_distance,avg_distance,min_distance,member,amplitude,period,duty_cycle,arm_angle_deg,arm_length,member_fitness,member_distance,member_energy
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,26,0.8028,352,0.7822,96.05,1.0382,2.056520,2.187500,0.328580
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,27,0.9704,355,0.7771,105.13,1.2097,21.374397,12.308631,1.041059
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,28,0.9347,301,0.7579,111.43,1.1576,16.652596,10.031975,0.824618
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,29,0.8655,367,0.7207,91.16,1.2298,13.962737,8.586535,0.643215
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,30,0.9941,356,0.8589,109.89,1.3105,7.929120,15.417948,44.024584
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,31,0.8802,197,0.7543,102.68,1.0768,25.830160,13.537490,0.861786
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,32,0.9623,267,0.8099,108.01,1.0413,10.482182,7.096355,0.645513
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,33,0.9085,233,0.7581,124.81,1.1389,13.451008,9.437648,1.335098
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,34,0.9899,281,0.7716,111.78,1.1679,22.419759,12.877206,1.125958
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,35,0.8790,371,0.9075,87.91,1.3469,5.430199,9.322804,17.995284
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,36,1.0213,225,0.7543,120.11,1.0745,17.126994,10.371243,0.902760
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,37,1.1567,340,0.7324,121.93,1.2938,4.987802,11.474040,46.135258
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,38,1.0205,257,0.7274,112.48,1.1175,17.241819,10.345945,0.865023
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,39,1.2344,295,0.7517,96.56,1.2206,10.598458,12.769780,10.926909
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,40,0.9042,272,0.7593,102.24,1.1330,16.238191,9.695369,0.738098
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,41,0.9576,258,0.7281,117.32,1.1374,15.931674,9.727208,0.817644
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,42,1.1881,480,0.7155,94.31,1.2325,14.645275,9.298609,0.876297
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,43,1.3632,388,0.8810,106.42,1.0242,12.394886,8.491443,0.992649
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,44,1.0856,294,0.7313,115.06,1.2162,0.000000,0.000000,0.000000
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,45,1.0012,391,0.7077,101.33,1.2503,19.418008,11.422186,0.976169
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,46,1.5206,309,0.4400,30.37,1.4150,0.000000,0.000000,0.000000
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,47,1.6679,464,0.3871,89.56,0.3413,1.689430,11.684974,512.702609
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,48,1.2930,184,0.4472,36.32,0.8805,0.182993,0.676950,4.176673
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,49,1.3336,417,0.5218,104.46,0.8818,0.000000,0.020273,0.514687
7,26.825749,12.567079,0.000000,512.702609,14.908726,0.000000,15.417948,8.991550,0.000000,50,1.4637,248,0.4612,119.14,0.8851,0.044630,0.193377,0.819680
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,1,0.8731,244,0.7625,117.23,1.1862,26.825749,14.935817,1.326526
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,2,0.9542,429,0.7697,101.33,1.2503,26.728065,14.132114,0.975482
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,3,0.8835,429,0.8041,101.33,1.2503,26.645536,14.073165,0.963066
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,4,0.8731,244,0.7625,117.23,1.1862,26.825749,14.935817,1.326526
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,5,0.8901,279,0.6836,110.71,1.0632,2.247729,2.405639,0.435568
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,6,1.0125,337,0.7386,109.70,1.2212,20.829295,12.254848,1.122797
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,7,1.0895,274,0.7458,111.76,1.1753,21.370255,12.747407,1.276273
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,8,0.9619,235,0.8134,111.49,1.1083,23.895590,13.606903,1.211084
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,9,1.1627,189,0.8075,100.64,1.0076,25.426288,14.416165,1.328810
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,10,1.0863,240,0.6507,104.78,1.0928,8.500697,6.297463,0.737988
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,11,0.9882,274,0.7389,112.08,1.1326,14.444444,9.101805,0.811867
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,12,1.0860,327,0.7718,111.50,1.1406,14.331996,9.231152,0.915731
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,13,0.9218,210,0.7813,113.50,1.0890,24.629599,13.543889,1.048072
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,14,0.9623,267,0.8099,115.11,1.1422,20.389664,12.144876,1.157285
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,15,0.8333,329,0.7957,106.14,1.1952,19.294819,11.200558,0.888793
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,16,0.9497,261,0.7007,114.16,1.3010,7.025387,16.388088,71.288737
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,17,1.0199,292,0.7427,118.50,1.1346,13.359085,8.620637,0.800425
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,18,0.9033,307,0.7746,126.06,0.9199,0.659419,1.047053,0.390336
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,19,1.0291,273,0.7119,114.95,1.2748,3.965999,9.859201,46.317089
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,20,0.9085,388,0.7516,98.21,1.2200,17.432834,10.235055,0.771428
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,21,1.0859,429,0.7658,101.33,1.2545,25.253496,13.958867,1.134566
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,22,0.8205,281,0.7829,107.29,1.1493,17.448102,10.181496,0.742967
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,23,1.1208,144,0.7499,81.82,0.9845,25.091624,14.103038,1.233803
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,24,0.9708,187,0.7543,114.80,1.0448,18.947002,11.181538,0.947478
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,25,0.8178,351,0.8732,114.54,1.2911,0.000000,0.000000,0.000000
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,26,1.0742,307,0.8633,117.28,1.0642,12.632362,8.596929,0.990826
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,27,0.9314,262,0.7670,114.51,1.1770,22.204985,12.811681,1.134616
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,28,1.0550,391,0.6001,96.17,1.2194,2.186179,2.465138,0.593546
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,29,0.9155,259,0.7632,103.64,1.1287,20.868849,11.724564,0.853297
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,30,0.9702,257,0.8021,107.48,1.3158,0.000000,0.000000,0.000000
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,31,0.8702,247,0.8576,117.28,1.0777,20.414895,11.978608,1.062502
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,32,0.8064,197,0.8273,105.64,1.0768,0.000000,0.000000,0.000000
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,33,0.9372,274,0.7706,95.04,1.0615,8.001886,5.736069,0.513856
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,34,0.9565,314,0.7418,112.04,1.1746,13.535496,8.708837,0.807738
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,35,0.9236,206,0.7543,108.04,1.0761,20.324569,11.527844,0.857020
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,36,0.8802,197,0.7543,102.68,1.0768,25.830160,13.537490,0.861786
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,37,0.9395,242,0.7636,107.60,1.1260,24.304669,13.314231,0.997740
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,38,0.9425,245,0.7460,111.95,0.9403,2.791656,2.788292,0.445965
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,39,1.1354,281,0.8118,103.42,1.1016,18.687460,11.372568,1.107302
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,40,0.9714,222,0.7871,104.71,1.0424,20.131235,11.370201,0.818127
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,41,0.9591,291,0.6670,92.41,1.1993,19.576829,11.133730,0.805796
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,42,1.0619,411,0.7581,94.50,1.2503,23.455838,13.100193,1.043385
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,43,1.0802,254,0.8108,110.09,1.1427,10.523917,13.309571,13.060308
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,44,0.8785,429,0.7371,106.07,1.2477,21.264696,11.648862,0.756334
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,45,0.7250,281,0.7736,94.64,1.1857,21.539699,11.567364,0.683048
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,46,0.3782,130,0.4991,131.85,0.5820,0.000000,0.002457,0.104759
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,47,0.3985,120,0.0549,45.42,1.3602,0.000000,0.000000,0.000000
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,48,0.3342,395,0.5066,142.40,0.7199,0.000000,0.014509,0.033016
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,49,0.1715,206,0.4771,71.07,1.4739,0.000000,0.023632,0.066701
8,26.825749,14.796876,0.000000,71.288737,3.335007,0.000000,16.388088,9.146707,0.000000,50,0.2180,370,0.3491,122.61,0.3892,0.000000,0.000000,0.000000
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,1,0.8731,244,0.7625,117.23,1.1862,26.825749,14.935817,1.326526
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,2,0.8731,244,0.7625,117.23,1.1862,26.825749,14.935817,1.326526
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,3,0.8731,244,0.7625,117.23,1.1862,26.825749,14.935817,1.326526
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,4,0.9864,351,0.7028,103.58,1.2246,21.191811,12.115707,0.980118
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,5,0.8514,403,0.8551,99.50,1.3035,8.693190,13.697052,23.340953
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,6,0.9582,242,0.7775,104.51,1.1361,26.120246,14.238470,1.117083
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,7,1.0669,252,0.8150,100.24,1.1438,10.786818,13.587108,13.271330
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,8,1.0963,301,0.8209,107.26,1.2078,8.154856,12.032037,16.957162
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,9,0.8039,323,0.7548,110.54,1.1893,10.781974,7.195339,0.624266
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,10,0.7465,244,0.7876,117.23,1.2939,0.000000,0.000000,0.000000
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,11,0.8731,244,0.7625,117.23,1.1862,26.825749,14.935817,1.326526
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,12,0.8731,286,0.8173,117.23,1.1862,22.534917,13.452283,1.414827
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,13,1.0200,382,0.8495,106.25,1.2388,8.658778,12.131246,15.052803
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,14,1.2284,402,0.7466,101.33,1.3573,6.022053,13.280668,49.517112
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,15,0.7897,345,0.7193,97.91,1.1868,5.912842,4.590345,0.439973
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,16,0.9126,242,0.7632,88.11,1.1239,23.545121,12.517722,0.776148
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,17,1.0534,215,0.7860,104.05,1.0656,25.883508,14.155572,1.118588
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,18,0.8702,247,0.8576,117.28,1.0777,20.414895,11.978608,1.062502
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,19,0.9336,262,0.7554,100.18,1.1297,17.826672,10.434849,0.793628
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,20,0.7866,432,0.7744,99.68,1.2408,20.614693,11.166530,0.656248
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,21,1.1028,248,0.7800,104.25,1.0928,22.990848,13.037418,1.097340
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,22,1.1627,189,0.8075,100.64,1.0076,25.426288,14.416165,1.328810
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,23,1.0699,280,0.9395,94.66,1.1525,8.674760,12.542424,16.978747
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,24,1.0220,375,0.6597,93.67,1.2503,14.427894,9.239534,0.896013
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,25,0.8822,296,0.8184,110.26,1.1399,20.757534,11.842147,0.927801
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,26,1.0416,290,0.7025,96.26,1.1207,9.926759,6.848478,0.648738
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,27,1.0803,151,0.7499,81.82,0.8859,9.725008,6.920747,0.760637
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,28,1.0265,355,0.7792,106.01,1.2421,22.167382,13.360867,1.447491
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,29,1.1909,266,0.7458,119.50,1.1784,20.554010,13.015212,1.649793
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,30,1.0626,288,0.7616,106.68,1.1500,21.406109,12.369201,1.065517
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,31,0.8802,197,0.8492,100.83,1.0869,0.000000,0.000000,0.000000
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,32,1.0836,382,0.7932,92.47,1.3367,6.360862,12.011411,30.741251
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,33,0.8211,244,0.7625,126.84,1.1136,6.348488,5.383335,0.935987
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,34,0.8648,281,0.6766,107.44,1.1913,13.331826,8.398106,0.681454
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,35,0.7936,308,0.8880,110.72,1.1952,9.086436,12.207194,13.644605
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,36,0.7652,235,0.7541,102.23,1.1140,13.403409,8.171785,0.551827
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,37,0.8746,226,0.8126,110.92,1.0594,18.689859,10.805570,0.810882
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,38,0.7851,326,0.7457,117.29,1.2268,7.655076,7.560560,2.943619
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,39,0.8705,244,0.7055,115.46,1.2402,0.000000,0.000000,0.000000
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,40,0.9616,340,0.8878,112.87,1.2223,8.498324,13.059738,20.734556
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,41,0.8779,186,0.7398,104.26,1.0889,24.327698,13.234554,0.958594
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,42,1.0210,315,0.7618,95.10,0.9224,1.199259,1.556387,0.383237
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,43,0.9314,262,0.7670,114.51,1.1770,22.204985,12.811681,1.134616
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,44,1.0212,429,0.7677,101.33,1.2524,26.053912,14.063424,1.049084
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,45,0.9203,216,0.7833,107.01,1.0923,27.406934,14.503552,1.030942
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,46,1.8507,268,0.9102,131.63,1.2223,6.383340,10.924399,21.683058
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,47,0.3462,330,0.1113,102.42,0.9983,0.490208,0.827708,0.287462
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,48,0.6772,440,0.7599,94.71,0.8896,0.219086,0.462814,0.191078
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,49,1.2099,362,0.2719,80.92,1.4519,0.000000,0.000000,0.000000
9,27.406934,14.378533,0.000000,49.517112,5.184850,0.000000,14.935817,10.049606,0.000000,50,1.5203,113,0.5937,129.75,0.8713,6.765000,6.589084,2.250514
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,1,0.9203,216,0.7833,107.01,1.0923,27.406934,14.503552,1.030942
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,2,0.8731,244,0.7625,117.23,1.1862,26.825749,14.935817,1.326526
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,3,0.8996,191,0.7760,105.66,1.0176,17.545576,10.207064,0.737177
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,4,0.8464,241,0.7787,110.72,1.1464,25.243166,13.658216,0.999237
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,5,1.0212,429,0.7677,101.33,1.2524,26.053912,14.063424,1.049084
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,6,0.9728,231,0.8002,117.23,1.1965,0.000000,0.000000,0.000000
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,7,0.8903,221,0.8744,113.66,1.1339,0.000000,0.000000,0.000000
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,8,0.9962,300,0.7653,101.34,1.2221,0.000000,0.000000,0.000000
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,9,1.0638,352,0.8032,94.74,1.3018,5.565905,10.798154,28.891929
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,10,0.9682,240,0.7760,106.90,1.1117,23.627891,13.103764,1.015183
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,11,0.9242,216,0.7813,105.22,1.1688,0.000000,0.000000,0.000000
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,12,1.1057,231,0.7921,95.42,1.0532,19.651077,11.479488,0.958902
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,13,0.8577,186,0.7145,97.54,1.0876,18.429325,10.589710,0.756713
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,14,1.0626,288,0.7912,98.02,1.0504,11.132533,7.424550,0.667873
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,15,1.0450,232,0.7692,125.44,1.1560,24.400290,14.507082,1.598997
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,16,0.7217,255,0.7520,122.95,1.2335,0.000000,0.000000,0.000000
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,17,0.9942,362,0.7026,102.42,1.2374,21.985444,12.543830,1.041906
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,18,1.0262,216,0.7610,106.38,1.1397,0.000000,0.000000,0.000000
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,19,1.0316,360,0.7736,102.21,1.1919,19.339601,11.427593,0.994986
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,20,0.9951,357,0.8373,101.18,1.2761,5.159103,10.485335,31.148817
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,21,0.8998,244,0.7625,107.34,1.1774,0.000000,0.000000,0.000000
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,22,0.9698,220,0.6520,109.53,1.1059,12.111505,7.941113,0.718541
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,23,0.8702,247,0.8576,117.28,1.0777,20.414895,11.978608,1.062502
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,24,1.0007,244,0.7712,115.34,1.2357,0.000000,0.000000,0.000000
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,25,0.9837,244,0.6869,115.59,1.1862,27.456574,14.918495,1.207044
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,26,0.9377,318,0.7779,111.71,1.0686,4.438498,3.864170,0.506072
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,27,0.8892,273,0.7537,120.43,1.0965,5.991614,4.832969,0.597961
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,28,1.1078,340,0.7648,112.33,1.1288,11.679317,7.910566,0.819016
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,29,0.8731,270,0.7888,117.23,1.1862,21.226067,12.614498,1.233751
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,30,0.7008,241,0.7411,116.31,1.1873,11.465815,8.305872,1.183142
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,31,0.9794,224,0.7646,111.14,1.1206,29.089931,15.511737,1.210305
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,32,0.9999,229,0.8256,127.99,1.1862,9.852147,14.518712,21.299595
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,33,0.8506,334,0.6554,116.13,1.1266,1.057522,1.461896,0.450805
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,34,1.0057,321,0.7540,112.53,1.2026,18.668119,11.328951,1.087021
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,35,0.9582,242,0.7775,104.51,1.1361,26.120246,14.238470,1.117083
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,36,1.3545,216,0.8075,99.73,1.0540,9.922917,13.615804,16.509642
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,37,1.0684,268,0.6975,110.18,1.1789,20.951849,12.350307,1.148208
10,29.089931,13.543897,0.000000,31.148817,2.661938,0.000000,15.511737,8.492155,0.000000,38,1.0212,409,0.7677,106.85,1.2707,26.016500,14.693487,1.356999
